"blocks","Sch","EID","cohort_yr","treatment","Grade","Yrs","Race_White","Gend_Fem","Free_Lunch","Y","Eligible"
"W","W1","T2W255",12,1,2,2,1,1,0,121.282365178605,1
"W","W1","T2W255",13,1,3,3,1,1,0,174.814216504323,1
"W","W1","T2W26",11,1,1,1,0,1,1,127.546117465985,0
"W","W1","T2W26",12,1,2,2,0,1,1,81.4724229957287,1
"W","W1","T2W26",13,1,3,3,0,1,1,150.304312206153,1
"W","W1","T2W290",11,1,1,1,1,0,0,130.944218937953,0
"W","W1","T2W290",12,1,2,2,1,0,0,151.018566872797,0
"W","W1","T2W290",13,1,3,3,1,0,0,133.917626847576,1
"W","W1","T2W304",11,1,1,1,0,0,0,149.226617847683,0
"W","W1","T2W304",12,1,2,2,0,0,0,130.686235270988,0
"W","W1","T2W304",13,1,3,3,0,0,0,135.012103668499,1
"W","W1","T2W356",11,1,1,1,1,1,0,137.491168613924,0
"W","W1","T2W356",12,1,2,2,1,1,0,173.389901140113,0
"W","W1","T2W356",13,1,3,3,1,1,0,178.623523893766,0
"W","W1","T2W388",11,1,1,1,1,0,0,113.898241900473,0
"W","W1","T2W388",12,1,2,2,1,0,0,121.365555023741,0
"W","W1","T2W388",13,1,3,3,1,0,0,156.030788275138,0
"W","W1","T2W398",11,1,1,1,1,0,1,65.8950509423666,1
"W","W1","T2W398",12,1,2,2,1,0,1,168.577104328509,1
"W","W1","T2W398",13,1,3,3,1,0,1,172.187363978254,1
"W","W1","T2W416",11,1,1,1,1,0,0,119.446289451242,0
"W","W1","T2W416",12,1,2,2,1,0,0,125.621780759295,0
"W","W1","T2W416",13,1,3,3,1,0,0,130.567845378756,1
"W","W1","T2W437",11,1,1,1,1,1,0,98.3552173077407,1
"W","W1","T2W437",12,1,2,2,1,1,0,152.761837785933,1
"W","W1","T2W437",13,1,3,3,1,1,0,192.776039185672,1
"W","W1","T2W441",11,1,1,1,1,0,0,136.504010634637,0
"W","W1","T2W441",12,1,2,2,1,0,0,65.2859598946328,1
"W","W1","T2W441",13,1,3,3,1,0,0,149.705135848397,1
"W","W1","T2W477",11,1,1,1,1,0,1,108.978904904469,0
"W","W1","T2W477",12,1,2,2,1,0,1,135.785039443796,0
"W","W1","T2W477",13,1,3,3,1,0,1,177.742649528972,0
"W","W1","T2W49",11,1,1,1,1,0,0,97.9328402923593,1
"W","W1","T2W49",12,1,2,2,1,0,0,86.2169195529823,1
"W","W1","T2W49",13,1,3,3,1,0,0,143.319223585325,1
"W","W1","T2W537",11,1,1,1,1,1,1,126.975761202391,0
"W","W1","T2W537",12,1,2,2,1,1,1,143.626259237748,0
"W","W1","T2W537",13,1,3,3,1,1,1,127.160628394625,1
"W","W1","T2W570",11,1,1,1,1,1,0,150.674623312403,0
"W","W1","T2W570",12,1,2,2,1,1,0,141.169382361721,0
"W","W1","T2W570",13,1,3,3,1,1,0,115.65345388061,1
"W","W1","T2W572",11,1,1,1,1,1,1,131.267082679478,0
"W","W1","T2W572",12,1,2,2,1,1,1,145.47862026072,0
"W","W1","T2W572",13,1,3,3,1,1,1,204.023783630482,0
"W","W1","T2W576",11,1,1,1,1,0,0,165.640033106385,0
"W","W1","T2W576",12,1,2,2,1,0,0,183.70084585281,0
"W","W1","T2W576",13,1,3,3,1,0,0,160.694613056578,0
"W","W1","T2W579",11,1,1,1,1,1,1,106.864941153716,0
"W","W1","T2W579",12,1,2,2,1,1,1,118.936850254135,1
"W","W1","T2W579",13,1,3,3,1,1,1,169.058459576679,1
"W","W1","T2W598",11,1,1,1,0,1,0,86.9793761596738,1
"W","W1","T2W598",12,1,2,2,0,1,0,97.2884970675152,1
"W","W1","T2W598",13,1,3,3,0,1,0,156.054928983113,1
"W","W1","T2W614",11,1,1,1,1,0,1,86.8061513122358,1
"W","W1","T2W614",12,1,2,2,1,0,1,116.667787217785,1
"W","W1","T2W614",13,1,3,3,1,0,1,166.620202565442,1
"W","W1","T2W620",11,1,1,1,1,0,0,95.4612601056858,1
"W","W1","T2W620",12,1,2,2,1,0,0,165.324517607531,1
"W","W1","T2W620",13,1,3,3,1,0,0,157.324756134014,1
"W","W1","T2W629",11,1,1,1,1,1,0,109.947570983454,0
"W","W1","T2W629",12,1,2,2,1,1,0,159.034645959393,0
"W","W1","T2W629",13,1,3,3,1,1,0,177.370555396864,0
"W","W1","T2W65",11,1,1,1,1,0,1,106.220724458646,1
"W","W1","T2W65",12,1,2,2,1,0,1,126.147150916323,1
"W","W1","T2W65",13,1,3,3,1,0,1,151.713564011343,1
"W","W1","T2W669",11,1,1,1,1,1,0,112.322610882014,0
"W","W1","T2W669",12,1,2,2,1,1,0,180.854727936772,0
"W","W1","T2W669",13,1,3,3,1,1,0,188.554687790153,0
"W","W1","T2W672",11,1,1,1,1,0,1,96.6081099148035,1
"W","W1","T2W672",12,1,2,2,1,0,1,148.56152242993,1
"W","W1","T2W672",13,1,3,3,1,0,1,183.208900780648,1
"W","W1","T2W740",11,1,1,1,0,0,0,162.680045324192,0
"W","W1","T2W740",12,1,2,2,0,0,0,149.300803306362,0
"W","W1","T2W740",13,1,3,3,0,0,0,152.349521735929,0
"W","W1","T2W788",11,1,1,1,1,0,0,141.013784496168,0
"W","W1","T2W788",12,1,2,2,1,0,0,131.182777917804,0
"W","W1","T2W788",13,1,3,3,1,0,0,152.288335374937,0
"W","W1","T2W789",11,1,1,1,1,1,0,130.687718689682,0
"W","W1","T2W789",12,1,2,2,1,1,0,175.727257374248,0
"W","W1","T2W789",13,1,3,3,1,1,0,151.623508922534,0
"W","W1","T2W790",11,1,1,1,1,1,0,95.4862832796032,1
"W","W1","T2W790",12,1,2,2,1,1,0,110.345568802814,1
"W","W1","T2W790",13,1,3,3,1,1,0,130.753875587003,1
"W","W1","T2W794",11,1,1,1,0,0,0,134.774948011844,0
"W","W1","T2W794",12,1,2,2,0,0,0,155.090927045243,0
"W","W1","T2W794",13,1,3,3,0,0,0,179.986684424823,0
"W","W1","T2W808",11,1,1,1,1,1,0,114.180473185963,0
"W","W1","T2W808",12,1,2,2,1,1,0,106.214078171668,1
"W","W1","T2W808",13,1,3,3,1,1,0,142.154421292574,1
"W","W1","T2W812",11,1,1,1,0,1,1,116.032645302087,0
"W","W1","T2W812",12,1,2,2,0,1,1,150.420610558607,0
"W","W1","T2W812",13,1,3,3,0,1,1,130.657538823186,1
"W","W1","T2W838",11,1,1,1,0,1,0,134.24276444034,0
"W","W1","T2W838",12,1,2,2,0,1,0,166.00864100278,0
"W","W1","T2W838",13,1,3,3,0,1,0,151.46158638036,0
"W","W1","T2W839",11,1,1,1,1,0,1,138.507010658189,0
"W","W1","T2W839",12,1,2,2,1,0,1,135.461731135967,0
"W","W1","T2W839",13,1,3,3,1,0,1,178.10134421178,0
"W","W1","T2W841",11,1,1,1,1,0,1,127.607404203106,0
"W","W1","T2W841",12,1,2,2,1,0,1,103.345640726452,1
"W","W1","T2W841",13,1,3,3,1,0,1,164.359089270918,1
"W","W1","T2W843",11,1,1,1,1,0,1,147.070910693202,0
"W","W1","T2W843",12,1,2,2,1,0,1,151.156170925303,0
"W","W1","T2W843",13,1,3,3,1,0,1,163.623920692573,0
"W","W1","T2W85",11,1,1,1,1,1,0,110.57152961572,0
"W","W1","T2W85",12,1,2,2,1,1,0,125.250444494577,0
"W","W1","T2W85",13,1,3,3,1,1,0,125.761752485564,1
"W","W1","T2W896",11,1,1,1,1,0,1,105.427211270061,0
"W","W1","T2W896",12,1,2,2,1,0,1,107.031460334146,1
"W","W1","T2W896",13,1,3,3,1,0,1,166.024543985461,1
"W","W1","T2W906",11,1,1,1,0,0,0,59.1231225292866,1
"W","W1","T2W906",12,1,2,2,0,0,0,120.224752703179,1
"W","W1","T2W906",13,1,3,3,0,0,0,153.339450718012,1
"W","W1","T2W937",11,1,1,1,1,1,0,110.31637512656,0
"W","W1","T2W937",12,1,2,2,1,1,0,130.29387779005,0
"W","W1","T2W937",13,1,3,3,1,1,0,142.19270609479,0
"W","W1","T2W943",11,1,1,1,0,0,0,117.853946632911,0
"W","W1","T2W943",12,1,2,2,0,0,0,129.246028269939,0
"W","W1","T2W943",13,1,3,3,0,0,0,137.425336669443,1
"W","W1","T2W973",11,1,1,1,1,0,0,120.1394350307,0
"W","W1","T2W973",12,1,2,2,1,0,0,123.963200489261,1
"W","W1","T2W973",13,1,3,3,1,0,0,173.500198718423,1
"W","W1","T2W983",11,1,1,1,1,0,1,103.415391993014,1
"W","W1","T2W983",12,1,2,2,1,0,1,132.467178326135,1
"W","W1","T2W983",13,1,3,3,1,0,1,126.631892693283,1
"W","W1","T2W996",11,1,1,1,1,0,0,139.009095432165,0
"W","W1","T2W996",12,1,2,2,1,0,0,122.002927311269,0
"W","W1","T2W996",13,1,3,3,1,0,0,152.174480585217,0
"W","W1","T2W998",11,1,1,1,1,0,0,106.124453240367,0
"W","W1","T2W998",12,1,2,2,1,0,0,147.67553411398,0
"W","W1","T2W998",13,1,3,3,1,0,0,136.681330754587,0
"X","X1","T2X111",11,1,1,1,1,0,1,109.667035930329,0
"X","X1","T2X111",12,1,2,2,1,0,1,97.9005966591286,1
"X","X1","T2X111",13,1,3,3,1,0,1,123.041816372516,1
"X","X1","T2X127",11,1,1,1,1,1,0,135.919245232251,0
"X","X1","T2X127",12,1,2,2,1,1,0,154.845822684689,0
"X","X1","T2X127",13,1,3,3,1,1,0,215.306700531488,0
"X","X1","T2X171",11,1,1,1,1,1,0,110.517015858216,0
"X","X1","T2X171",12,1,2,2,1,1,0,118.144964837786,1
"X","X1","T2X171",13,1,3,3,1,1,0,142.569298099186,1
"X","X1","T2X181",11,1,1,1,0,0,1,129.760470056566,0
"X","X1","T2X181",12,1,2,2,0,0,1,132.466810329799,0
"X","X1","T2X181",13,1,3,3,0,0,1,201.457366169367,0
"X","X1","T2X182",11,1,1,1,1,1,1,96.6893694988526,1
"X","X1","T2X182",12,1,2,2,1,1,1,106.230139638952,1
"X","X1","T2X182",13,1,3,3,1,1,1,197.424297016075,1
"X","X1","T2X220",11,1,1,1,0,1,0,102.222899747021,1
"X","X1","T2X220",12,1,2,2,0,1,0,128.584870415233,1
"X","X1","T2X220",13,1,3,3,0,1,0,141.202751525238,1
"X","X1","T2X222",11,1,1,1,1,1,1,107.467912093926,0
"X","X1","T2X222",12,1,2,2,1,1,1,151.844272662303,0
"X","X1","T2X222",13,1,3,3,1,1,1,146.863593865461,0
"X","X1","T2X262",11,1,1,1,0,0,1,113.900733231119,0
"X","X1","T2X262",12,1,2,2,0,0,1,164.865513374313,0
"X","X1","T2X262",13,1,3,3,0,0,1,198.19156065268,0
"X","X1","T2X282",11,1,1,1,1,0,1,165.911007578498,0
"X","X1","T2X282",12,1,2,2,1,0,1,125.424778269943,0
"X","X1","T2X282",13,1,3,3,1,0,1,122.916052977519,1
"X","X1","T2X298",11,1,1,1,0,1,1,71.2587783521853,1
"X","X1","T2X298",12,1,2,2,0,1,1,139.013400130383,1
"X","X1","T2X298",13,1,3,3,0,1,1,152.928285883691,1
"X","X1","T2X303",11,1,1,1,1,0,0,124.368647412303,0
"X","X1","T2X303",12,1,2,2,1,0,0,122.356306083749,1
"X","X1","T2X303",13,1,3,3,1,0,0,153.783819761962,1
"X","X1","T2X311",11,1,1,1,1,0,1,138.358834686336,0
"X","X1","T2X311",12,1,2,2,1,0,1,131.204407760563,0
"X","X1","T2X311",13,1,3,3,1,0,1,138.510918009228,0
"X","X1","T2X333",11,1,1,1,1,1,0,160.293215397789,0
"X","X1","T2X333",12,1,2,2,1,1,0,162.835342784924,0
"X","X1","T2X333",13,1,3,3,1,1,0,221.106813524321,0
"X","X1","T2X339",11,1,1,1,0,0,0,85.7826681181914,1
"X","X1","T2X339",12,1,2,2,0,0,0,129.593009061713,1
"X","X1","T2X339",13,1,3,3,0,0,0,139.267849070852,1
"X","X1","T2X34",11,1,1,1,1,1,0,121.405875830284,0
"X","X1","T2X34",12,1,2,2,1,1,0,152.391357755408,0
"X","X1","T2X34",13,1,3,3,1,1,0,170.246089564836,0
"X","X1","T2X402",11,1,1,1,1,0,0,99.7629563927724,1
"X","X1","T2X402",12,1,2,2,1,0,0,176.416515414793,1
"X","X1","T2X402",13,1,3,3,1,0,0,180.517269798761,1
"X","X1","T2X429",11,1,1,1,1,0,0,128.764008925278,0
"X","X1","T2X429",12,1,2,2,1,0,0,121.284715615612,1
"X","X1","T2X429",13,1,3,3,1,0,0,168.753000883752,1
"X","X1","T2X470",11,1,1,1,1,0,1,102.480543190031,1
"X","X1","T2X470",12,1,2,2,1,0,1,149.208225299711,1
"X","X1","T2X470",13,1,3,3,1,0,1,184.70087141009,1
"X","X1","T2X499",11,1,1,1,0,1,1,120.435307020451,0
"X","X1","T2X499",12,1,2,2,0,1,1,169.584155887346,0
"X","X1","T2X499",13,1,3,3,0,1,1,157.622085697012,0
"X","X1","T2X509",11,1,1,1,1,0,0,98.9334900896736,1
"X","X1","T2X509",12,1,2,2,1,0,0,112.582057467633,1
"X","X1","T2X509",13,1,3,3,1,0,0,177.857143542806,1
"X","X1","T2X543",11,1,1,1,1,0,0,175.130056553115,0
"X","X1","T2X543",12,1,2,2,1,0,0,167.21975035671,0
"X","X1","T2X543",13,1,3,3,1,0,0,218.753807985517,0
"X","X1","T2X597",11,1,1,1,1,0,1,118.626532162488,0
"X","X1","T2X597",12,1,2,2,1,0,1,157.158273851246,0
"X","X1","T2X597",13,1,3,3,1,0,1,212.191876166811,0
"X","X1","T2X604",11,1,1,1,1,1,1,134.253957328007,0
"X","X1","T2X604",12,1,2,2,1,1,1,136.479443889446,0
"X","X1","T2X604",13,1,3,3,1,1,1,170.808802371768,0
"X","X1","T2X61",11,1,1,1,1,0,0,68.1811448664224,1
"X","X1","T2X61",12,1,2,2,1,0,0,160.813064942012,1
"X","X1","T2X61",13,1,3,3,1,0,0,154.451087950322,1
"X","X1","T2X635",11,1,1,1,1,1,1,117.654917340454,0
"X","X1","T2X635",12,1,2,2,1,1,1,139.367997219703,0
"X","X1","T2X635",13,1,3,3,1,1,1,109.924681223313,1
"X","X1","T2X667",11,1,1,1,1,0,0,146.37099298689,0
"X","X1","T2X667",12,1,2,2,1,0,0,141.71947410027,0
"X","X1","T2X667",13,1,3,3,1,0,0,146.00975308136,0
"X","X1","T2X701",11,1,1,1,1,0,1,84.379627101806,1
"X","X1","T2X701",12,1,2,2,1,0,1,128.898627564749,1
"X","X1","T2X701",13,1,3,3,1,0,1,125.897823735172,1
"X","X1","T2X711",11,1,1,1,0,1,1,68.5867388150273,1
"X","X1","T2X711",12,1,2,2,0,1,1,139.509592271336,1
"X","X1","T2X711",13,1,3,3,0,1,1,128.922346061915,1
"X","X1","T2X731",11,1,1,1,1,1,1,124.116329179394,0
"X","X1","T2X731",12,1,2,2,1,1,1,116.420331674171,1
"X","X1","T2X731",13,1,3,3,1,1,1,153.293223093338,1
"X","X1","T2X739",11,1,1,1,0,1,0,157.181272672059,0
"X","X1","T2X739",12,1,2,2,0,1,0,142.435997897151,0
"X","X1","T2X739",13,1,3,3,0,1,0,185.622860807237,0
"X","X1","T2X763",11,1,1,1,1,0,1,104.067553167421,1
"X","X1","T2X763",12,1,2,2,1,0,1,162.716067673967,1
"X","X1","T2X763",13,1,3,3,1,0,1,170.926776420267,1
"X","X1","T2X77",11,1,1,1,1,1,0,114.242446438131,0
"X","X1","T2X77",12,1,2,2,1,1,0,123.374827519882,0
"X","X1","T2X77",13,1,3,3,1,1,0,174.300794513119,0
"X","X1","T2X799",11,1,1,1,0,0,0,107.371071070967,0
"X","X1","T2X799",12,1,2,2,0,0,0,126.649441628621,0
"X","X1","T2X799",13,1,3,3,0,0,0,193.574683918265,0
"X","X1","T2X804",11,1,1,1,1,1,0,151.848743848368,0
"X","X1","T2X804",12,1,2,2,1,1,0,153.404002256655,0
"X","X1","T2X804",13,1,3,3,1,1,0,122.154957674597,1
"X","X1","T2X835",11,1,1,1,1,0,0,103.022035510715,1
"X","X1","T2X835",12,1,2,2,1,0,0,135.058675486217,1
"X","X1","T2X835",13,1,3,3,1,0,0,158.908979114944,1
"X","X1","T2X846",11,1,1,1,1,0,0,134.848511152917,0
"X","X1","T2X846",12,1,2,2,1,0,0,140.536725413078,0
"X","X1","T2X846",13,1,3,3,1,0,0,169.171732427032,0
"X","X1","T2X88",11,1,1,1,0,1,1,115.230186884217,0
"X","X1","T2X88",12,1,2,2,0,1,1,136.652132438955,0
"X","X1","T2X88",13,1,3,3,0,1,1,160.147669490941,0
"X","X1","T2X880",11,1,1,1,1,0,0,96.5631616182975,1
"X","X1","T2X880",12,1,2,2,1,0,0,106.159858162334,1
"X","X1","T2X880",13,1,3,3,1,0,0,165.640475926658,1
"X","X1","T2X890",11,1,1,1,1,0,0,107.989510654288,0
"X","X1","T2X890",12,1,2,2,1,0,0,102.110301838438,1
"X","X1","T2X890",13,1,3,3,1,0,0,162.438714155939,1
"X","X1","T2X911",11,1,1,1,0,0,0,89.4738669417364,1
"X","X1","T2X911",12,1,2,2,0,0,0,174.069641588085,1
"X","X1","T2X911",13,1,3,3,0,0,0,149.685194350216,1
"X","X1","T2X932",11,1,1,1,1,1,0,94.665972401582,1
"X","X1","T2X932",12,1,2,2,1,1,0,119.176334453958,1
"X","X1","T2X932",13,1,3,3,1,1,0,142.178158656122,1
"X","X1","T2X981",11,1,1,1,1,0,0,97.1633113956199,1
"X","X1","T2X981",12,1,2,2,1,0,0,170.703449461828,1
"X","X1","T2X981",13,1,3,3,1,0,0,166.023493190891,1
"X","X1","T2X991",11,1,1,1,1,0,0,138.041448115192,0
"X","X1","T2X991",12,1,2,2,1,0,0,119.9999339954,1
"X","X1","T2X991",13,1,3,3,1,0,0,135.017413629223,1
"Y","Y1","T2Y102",11,1,1,1,1,0,1,119.594813897359,0
"Y","Y1","T2Y102",12,1,2,2,1,0,1,153.301317767668,0
"Y","Y1","T2Y102",13,1,3,3,1,0,1,205.599185017552,0
"Y","Y1","T2Y132",11,1,1,1,0,1,0,129.029681049009,0
"Y","Y1","T2Y132",12,1,2,2,0,1,0,180.704523029066,0
"Y","Y1","T2Y132",13,1,3,3,0,1,0,206.673654856661,0
"Y","Y1","T2Y150",11,1,1,1,0,1,0,182.69400735507,0
"Y","Y1","T2Y150",12,1,2,2,0,1,0,120.161836039869,1
"Y","Y1","T2Y150",13,1,3,3,0,1,0,184.977739135983,1
"Y","Y1","T2Y155",11,1,1,1,1,0,0,163.504708057233,0
"Y","Y1","T2Y155",12,1,2,2,1,0,0,133.624088390917,0
"Y","Y1","T2Y155",13,1,3,3,1,0,0,217.94774677528,0
"Y","Y1","T2Y176",11,1,1,1,1,0,1,120.719781805209,0
"Y","Y1","T2Y176",12,1,2,2,1,0,1,112.969515610538,1
"Y","Y1","T2Y176",13,1,3,3,1,0,1,143.222040712502,1
"Y","Y1","T2Y194",11,1,1,1,1,1,0,144.261186375884,0
"Y","Y1","T2Y194",12,1,2,2,1,1,0,116.719929891595,1
"Y","Y1","T2Y194",13,1,3,3,1,1,0,152.771012720635,1
"Y","Y1","T2Y236",11,1,1,1,1,0,0,144.046981032733,0
"Y","Y1","T2Y236",12,1,2,2,1,0,0,163.286521868968,0
"Y","Y1","T2Y236",13,1,3,3,1,0,0,138.292130947311,0
"Y","Y1","T2Y271",11,1,1,1,1,0,1,108.322199719102,0
"Y","Y1","T2Y271",12,1,2,2,1,0,1,123.743546033786,1
"Y","Y1","T2Y271",13,1,3,3,1,0,1,176.300561631334,1
"Y","Y1","T2Y277",11,1,1,1,1,1,1,135.59022627154,0
"Y","Y1","T2Y277",12,1,2,2,1,1,1,169.928884731256,0
"Y","Y1","T2Y277",13,1,3,3,1,1,1,183.425575535299,0
"Y","Y1","T2Y283",11,1,1,1,1,0,1,100.536323781015,1
"Y","Y1","T2Y283",12,1,2,2,1,0,1,111.573213613529,1
"Y","Y1","T2Y283",13,1,3,3,1,0,1,208.233035019606,1
"Y","Y1","T2Y292",11,1,1,1,1,0,0,134.850092398613,0
"Y","Y1","T2Y292",12,1,2,2,1,0,0,117.433847954029,1
"Y","Y1","T2Y292",13,1,3,3,1,0,0,146.554344165325,1
"Y","Y1","T2Y314",11,1,1,1,1,1,0,121.924446766917,0
"Y","Y1","T2Y314",12,1,2,2,1,1,0,135.445928554425,0
"Y","Y1","T2Y314",13,1,3,3,1,1,0,182.703656203762,0
"Y","Y1","T2Y318",11,1,1,1,0,1,0,132.908733022462,0
"Y","Y1","T2Y318",12,1,2,2,0,1,0,168.331051832125,0
"Y","Y1","T2Y318",13,1,3,3,0,1,0,174.874165984797,0
"Y","Y1","T2Y330",11,1,1,1,1,1,0,101.387648168638,1
"Y","Y1","T2Y330",12,1,2,2,1,1,0,151.682738662261,1
"Y","Y1","T2Y330",13,1,3,3,1,1,0,193.471176390214,1
"Y","Y1","T2Y357",11,1,1,1,1,1,0,138.355076776416,0
"Y","Y1","T2Y357",12,1,2,2,1,1,0,183.941387259988,0
"Y","Y1","T2Y357",13,1,3,3,1,1,0,137.586414859027,1
"Y","Y1","T2Y369",11,1,1,1,0,1,0,128.619785733297,0
"Y","Y1","T2Y369",12,1,2,2,0,1,0,130.31458408942,0
"Y","Y1","T2Y369",13,1,3,3,0,1,0,114.416742057928,1
"Y","Y1","T2Y372",11,1,1,1,1,0,0,144.185532072796,0
"Y","Y1","T2Y372",12,1,2,2,1,0,0,121.773387214014,0
"Y","Y1","T2Y372",13,1,3,3,1,0,0,160.827179999964,0
"Y","Y1","T2Y380",11,1,1,1,1,0,1,115.771201358751,0
"Y","Y1","T2Y380",12,1,2,2,1,0,1,120.920855919845,1
"Y","Y1","T2Y380",13,1,3,3,1,0,1,152.640929087585,1
"Y","Y1","T2Y385",11,1,1,1,1,0,0,108.011970901077,0
"Y","Y1","T2Y385",12,1,2,2,1,0,0,148.966635278748,0
"Y","Y1","T2Y385",13,1,3,3,1,0,0,189.969055563381,0
"Y","Y1","T2Y407",11,1,1,1,1,1,0,95.0005124433834,1
"Y","Y1","T2Y407",12,1,2,2,1,1,0,168.49654570535,1
"Y","Y1","T2Y407",13,1,3,3,1,1,0,202.377898788508,1
"Y","Y1","T2Y411",11,1,1,1,1,0,0,94.1033636541588,1
"Y","Y1","T2Y411",12,1,2,2,1,0,0,151.975226472814,1
"Y","Y1","T2Y411",13,1,3,3,1,0,0,159.36680552973,1
"Y","Y1","T2Y43",11,1,1,1,1,1,1,89.1421263250955,1
"Y","Y1","T2Y43",12,1,2,2,1,1,1,131.14025628176,1
"Y","Y1","T2Y43",13,1,3,3,1,1,1,118.532390391312,1
"Y","Y1","T2Y458",11,1,1,1,0,1,0,121.134308309011,0
"Y","Y1","T2Y458",12,1,2,2,0,1,0,137.505849653454,0
"Y","Y1","T2Y458",13,1,3,3,0,1,0,169.564993671245,0
"Y","Y1","T2Y533",11,1,1,1,0,1,0,126.943241641685,0
"Y","Y1","T2Y533",12,1,2,2,0,1,0,96.0632580815931,1
"Y","Y1","T2Y533",13,1,3,3,0,1,0,117.431183103809,1
"Y","Y1","T2Y54",11,1,1,1,0,1,0,122.79110394037,0
"Y","Y1","T2Y54",12,1,2,2,0,1,0,145.413100911533,0
"Y","Y1","T2Y54",13,1,3,3,0,1,0,226.902137156381,0
"Y","Y1","T2Y556",11,1,1,1,0,1,0,130.853866541193,0
"Y","Y1","T2Y556",12,1,2,2,0,1,0,164.533429558195,0
"Y","Y1","T2Y556",13,1,3,3,0,1,0,206.151824005948,0
"Y","Y1","T2Y561",11,1,1,1,1,1,0,140.975073693305,0
"Y","Y1","T2Y561",12,1,2,2,1,1,0,169.154741837249,0
"Y","Y1","T2Y561",13,1,3,3,1,1,0,128.609752049506,1
"Y","Y1","T2Y582",11,1,1,1,0,0,1,114.121693594057,0
"Y","Y1","T2Y582",12,1,2,2,0,0,1,133.292110407707,0
"Y","Y1","T2Y582",13,1,3,3,0,0,1,174.609845810558,0
"Y","Y1","T2Y677",11,1,1,1,1,0,0,108.020094805152,0
"Y","Y1","T2Y677",12,1,2,2,1,0,0,133.535534979155,0
"Y","Y1","T2Y677",13,1,3,3,1,0,0,199.019431234339,0
"Y","Y1","T2Y690",11,1,1,1,0,0,0,128.860580883797,0
"Y","Y1","T2Y690",12,1,2,2,0,0,0,149.440320500297,0
"Y","Y1","T2Y690",13,1,3,3,0,0,0,132.834412379345,1
"Y","Y1","T2Y724",11,1,1,1,1,1,0,119.894102677646,0
"Y","Y1","T2Y724",12,1,2,2,1,1,0,162.711340444094,0
"Y","Y1","T2Y724",13,1,3,3,1,1,0,166.788464925295,0
"Y","Y1","T2Y726",11,1,1,1,0,1,0,118.299277256874,0
"Y","Y1","T2Y726",12,1,2,2,0,1,0,173.66749671911,0
"Y","Y1","T2Y726",13,1,3,3,0,1,0,228.248261933371,0
"Y","Y1","T2Y737",11,1,1,1,0,1,0,126.578230099664,0
"Y","Y1","T2Y737",12,1,2,2,0,1,0,118.582906774768,1
"Y","Y1","T2Y737",13,1,3,3,0,1,0,158.031614270049,1
"Y","Y1","T2Y754",11,1,1,1,1,0,0,103.949004870252,1
"Y","Y1","T2Y754",12,1,2,2,1,0,0,98.7968678649958,1
"Y","Y1","T2Y754",13,1,3,3,1,0,0,97.5616754802692,1
"Y","Y1","T2Y792",11,1,1,1,0,0,1,110.579203143509,0
"Y","Y1","T2Y792",12,1,2,2,0,0,1,123.007405593902,1
"Y","Y1","T2Y792",13,1,3,3,0,0,1,110.530408647167,1
"Y","Y1","T2Y805",11,1,1,1,0,1,0,86.7828210640345,1
"Y","Y1","T2Y805",12,1,2,2,0,1,0,133.966321773447,1
"Y","Y1","T2Y805",13,1,3,3,0,1,0,69.9341654836237,1
"Y","Y1","T2Y847",11,1,1,1,1,0,0,109.273737975308,0
"Y","Y1","T2Y847",12,1,2,2,1,0,0,91.4802691156566,1
"Y","Y1","T2Y847",13,1,3,3,1,0,0,149.565784521145,1
"Y","Y1","T2Y868",11,1,1,1,0,0,0,131.051281277059,0
"Y","Y1","T2Y868",12,1,2,2,0,0,0,123.725058722948,0
"Y","Y1","T2Y868",13,1,3,3,0,0,0,156.068296150413,0
"Y","Y1","T2Y87",11,1,1,1,0,0,0,121.815397183101,0
"Y","Y1","T2Y87",12,1,2,2,0,0,0,201.684971887464,0
"Y","Y1","T2Y87",13,1,3,3,0,0,0,133.57050046488,1
"Y","Y1","T2Y885",11,1,1,1,1,1,0,127.248217415664,0
"Y","Y1","T2Y885",12,1,2,2,1,1,0,186.979828089065,0
"Y","Y1","T2Y885",13,1,3,3,1,1,0,163.445771579533,0
"Y","Y1","T2Y891",11,1,1,1,1,1,0,85.491503527882,1
"Y","Y1","T2Y891",12,1,2,2,1,1,0,136.054304411426,1
"Y","Y1","T2Y891",13,1,3,3,1,1,0,157.053612414027,1
"Y","Y1","T2Y963",11,1,1,1,1,1,0,155.895402032131,0
"Y","Y1","T2Y963",12,1,2,2,1,1,0,165.558864475467,0
"Y","Y1","T2Y963",13,1,3,3,1,1,0,221.094186689391,0
"Z","Z1","T2Z145",11,1,1,1,1,0,1,132.061078166272,0
"Z","Z1","T2Z145",12,1,2,2,1,0,1,136.731719921889,0
"Z","Z1","T2Z145",13,1,3,3,1,0,1,183.107344928017,0
"Z","Z1","T2Z167",11,1,1,1,1,0,1,121.207871823123,0
"Z","Z1","T2Z167",12,1,2,2,1,0,1,134.354363824366,0
"Z","Z1","T2Z167",13,1,3,3,1,0,1,133.669992062219,1
"Z","Z1","T2Z185",11,1,1,1,1,0,0,111.520735186645,0
"Z","Z1","T2Z185",12,1,2,2,1,0,0,149.812099035237,0
"Z","Z1","T2Z185",13,1,3,3,1,0,0,137.827299337792,0
"Z","Z1","T2Z205",11,1,1,1,1,0,0,119.014980846551,0
